Trade #,Type,Signal,Date/Time,Price,Contracts,Profit $,Profit %,Cum. Profit $,Cum. Profit %,Run-up $,Run-up %,Drawdown $,Drawdown %
994,Entry Long,ParLE,2021-08-06 16:30,2870.44,788.9045,223109.17,9.85,3897622.80,5.91,224977.55,9.93,16876.90,0.75
994,Exit Long,tpL,2021-08-07 12:00,3157.77,788.9045,223109.17,9.85,3897622.80,5.91,224977.55,9.93,16876.90,0.75
995,Entry Long,ParLE,2021-08-09 10:30,3065.01,782.5714,29761.57,1.24,3927384.50,0.74,95999.01,4,26966.44,1.12
995,Exit Long,Close entry(s) order ParLE,2021-08-09 22:30,3107.67,782.5714,29761.57,1.24,3927384.50,0.74,95999.01,4,26966.44,1.12
996,Entry Short,ParSE,2021-08-09 22:30,3107.67,1560.858,-130223.22,-2.68,3797161.20,-3.23,0,0,126493.11,2.61
996,Exit Short,ParLE,2021-08-10 00:00,3186.38,1560.858,-130223.22,-2.68,3797161.20,-3.23,0,0,126493.11,2.61
997,Entry Long,ParLE,2021-08-10 00:00,3186.38,740.6189,-87640.65,-3.71,3709520.50,-2.25,34490.78,1.46,91473.68,3.88
997,Exit Long,Close entry(s) order ParLE,2021-08-10 16:30,3072.74,740.6189,-87640.65,-3.71,3709520.50,-2.25,34490.78,1.46,91473.68,3.88
998,Entry Short,ParSE,2021-08-10 16:30,3072.74,1485.0865,-164337.58,-3.6,3545183.00,-4.31,28031.67,0.61,181038.81,3.97
998,Exit Short,Close entry(s) order ParSE,2021-08-11 06:00,3178.71,1485.0865,-164337.58,-3.6,3545183.00,-4.31,28031.67,0.61,181038.81,3.97
999,Entry Long,ParLE,2021-08-11 06:00,3178.71,2173.3769,-20635.16,-0.3,3524547.80,-0.57,204093.06,2.95,45215.00,0.65
999,Exit Long,ParSE,2021-08-11 21:00,3173.98,2173.3769,-20635.16,-0.3,3524547.80,-0.57,204093.06,2.95,45215.00,0.65
1000,Entry Short,ParSE,2021-08-11 21:00,3173.98,711.9091,72129.59,3.19,3596677.50,1.99,135860.39,6.01,48246.43,2.14
1000,Exit Short,Close entry(s) order ParSE,2021-08-12 21:00,3067.98,711.9091,72129.59,3.19,3596677.50,1.99,135860.39,6.01,48246.43,2.14
1001,Entry Long,ParLE,2021-08-12 21:00,3067.98,1435.299,325976.66,7.4,3922654.00,8.82,373434.70,8.48,118112.17,2.68
1001,Exit Long,Close entry(s) order ParLE,2021-08-14 06:00,3299.87,1435.299,325976.66,7.4,3922654.00,8.82,373434.70,8.48,118112.17,2.68
1002,Entry Short,ParSE,2021-08-14 06:00,3299.87,2167.3974,-56039.08,-0.78,3866615.00,-1.39,0,0,50641.03,0.71
1002,Exit Short,Close position order,2021-08-14 07:30,3320.76,2167.3974,-56039.08,-0.78,3866615.00,-1.39,0,0,50641.03,0.71
1003,Entry Short,ParSE,2021-08-17 16:30,3180.87,748.0838,86402.81,3.63,3953017.80,2.18,169309.58,7.12,7365.37,0.31
1003,Exit Short,Close entry(s) order ParSE,2021-08-18 13:30,3060.69,748.0838,86402.81,3.63,3953017.80,2.18,169309.58,7.12,7365.37,0.31
1004,Entry Long,ParLE,2021-08-18 13:30,3060.69,1542.6175,-48069.65,-1.02,3904948.00,-1.19,97191.82,2.06,97162.56,2.06
1004,Exit Long,Close entry(s) order ParLE,2021-08-18 22:30,3034.10,1542.6175,-48069.65,-1.02,3904948.00,-1.19,97191.82,2.06,97162.56,2.06
1005,Entry Short,ParSE,2021-08-18 22:30,3034.10,2335.3275,-96960.12,-1.37,3807988.00,-2.42,170255.70,2.4,91581.21,1.29
1005,Exit Short,ParLE,2021-08-19 15:00,3071.04,2335.3275,-96960.12,-1.37,3807988.00,-2.42,170255.70,2.4,91581.21,1.29
1006,Entry Long,ParLE,2021-08-19 15:00,3071.04,777.3485,137673.90,5.77,3945662.00,3.52,177139.62,7.42,37874.97,1.59
1006,Exit Long,Close entry(s) order ParLE,2021-08-20 19:30,3252.89,777.3485,137673.90,5.77,3945662.00,3.52,177139.62,7.42,37874.97,1.59
1007,Entry Short,ParSE,2021-08-20 19:30,3252.89,1523.8589,-67352.74,-1.36,3878309.20,-1.66,22203.13,0.45,68908.39,1.39
1007,Exit Short,ParLE,2021-08-21 04:30,3292.18,1523.8589,-67352.74,-1.36,3878309.20,-1.66,22203.13,0.45,68908.39,1.39
1008,Entry Long,ParLE,2021-08-21 04:30,3292.18,731.4729,-38499.23,-1.6,3839810.00,-0.97,12062.62,0.5,36719.31,1.52
1008,Exit Long,ParSE,2021-08-21 18:00,3244.45,731.4729,-38499.23,-1.6,3839810.00,-0.97,12062.62,0.5,36719.31,1.52
1009,Entry Short,ParSE,2021-08-21 18:00,3244.45,733.8527,-19882.52,-0.84,3819927.50,-0.5,30834.04,1.3,23801.29,1
1009,Exit Short,Close entry(s) order ParSE,2021-08-22 10:30,3266.66,733.8527,-19882.52,-0.84,3819927.50,-0.5,30834.04,1.3,23801.29,1
1010,Entry Long,ParLE,2021-08-22 10:30,3266.66,1453.9756,-99077.56,-2.09,3720849.80,-2.53,930.55,0.02,95584.35,2.01
1010,Exit Long,ParSE,2021-08-22 13:30,3203.37,1453.9756,-99077.56,-2.09,3720849.80,-2.53,930.55,0.02,95584.35,2.01
1011,Entry Short,ParSE,2021-08-22 13:30,3203.37,725.5059,-32731.39,-1.41,3688118.50,-0.86,52133.02,2.24,30966.43,1.33
1011,Exit Short,ParLE,2021-08-22 22:30,3243.65,725.5059,-32731.39,-1.41,3688118.50,-0.86,52133.02,2.24,30966.43,1.33
1012,Entry Long,ParLE,2021-08-22 22:30,3243.65,709.6655,47342.36,2.06,3735460.80,1.25,95043.56,4.13,8972.11,0.39
1012,Exit Long,Close entry(s) order ParLE,2021-08-23 19:30,3315.28,709.6655,47342.36,2.06,3735460.80,1.25,95043.56,4.13,8972.11,0.39
1013,Entry Short,ParSE,2021-08-23 19:30,3315.28,1404.0098,-61315.81,-1.32,3674145.00,-1.6,45916.09,0.99,57784.07,1.24
1013,Exit Short,ParLE,2021-08-24 06:00,3353.95,1404.0098,-61315.81,-1.32,3674145.00,-1.6,45916.09,0.99,57784.07,1.24
1014,Entry Long,ParLE,2021-08-24 06:00,3353.95,679.9838,-47641.10,-2.09,3626504.00,-1.26,2213.03,0.1,45963.82,2.02
1014,Exit Long,ParSE,2021-08-24 12:00,3288.87,679.9838,-47641.10,-2.09,3626504.00,-1.26,2213.03,0.1,45963.82,2.02
1015,Entry Short,ParSE,2021-08-24 12:00,3288.87,684.6236,60703.41,2.7,3687207.20,1.63,141308.61,6.28,0,0
1015,Exit Short,ParLE,2021-08-25 13:30,3195.34,684.6236,60703.41,2.7,3687207.20,1.63,141308.61,6.28,0,0
1016,Entry Long,ParLE,2021-08-25 13:30,3195.34,716.2161,7932.15,0.35,3695139.50,0.21,30269.80,1.32,67013.84,2.93
1016,Exit Long,Close position order,2021-08-25 16:30,3211.22,716.2161,7932.15,0.35,3695139.50,0.21,30269.80,1.32,67013.84,2.93
1017,Entry Short,ParSE,2021-08-29 04:30,3184.31,714.9601,-55846.55,-2.45,3639293.00,-1.47,9024.06,0.4,54099.77,2.38
1017,Exit Short,ParLE,2021-08-29 21:00,3257.59,714.9601,-55846.55,-2.45,3639293.00,-1.47,9024.06,0.4,54099.77,2.38
1018,Entry Long,ParLE,2021-08-29 21:00,3257.59,691.4017,-66525.17,-2.95,3572767.80,-1.78,0,0,64883.34,2.88
1018,Exit Long,ParSE,2021-08-30 03:00,3166.19,691.4017,-66525.17,-2.95,3572767.80,-1.78,0,0,64883.34,2.88
1019,Entry Short,ParSE,2021-08-30 03:00,3166.19,700.564,-55929.92,-2.52,3516837.80,-1.52,19325.31,0.87,54226.91,2.44
1019,Exit Short,ParLE,2021-08-30 15:00,3241.22,700.564,-55929.92,-2.52,3516837.80,-1.52,19325.31,0.87,54226.91,2.44
1020,Entry Long,ParLE,2021-08-30 15:00,3241.22,678.9228,-35932.50,-1.63,3480905.20,-0.99,72202.82,3.28,34306.59,1.56
1020,Exit Long,ParSE,2021-08-31 00:00,3193.12,678.9228,-35932.50,-1.63,3480905.20,-0.99,72202.82,3.28,34306.59,1.56
1021,Entry Short,ParSE,2021-08-31 00:00,3193.12,677.4908,-99968.29,-4.62,3380937.00,-2.79,579.36,0.03,98273.32,4.54
1021,Exit Short,ParLE,2021-08-31 07:30,3335.78,677.4908,-99968.29,-4.62,3380937.00,-2.79,579.36,0.03,98273.32,4.54
1022,Entry Long,ParLE,2021-08-31 07:30,3335.78,630.8834,207948.75,9.88,3588885.80,5.97,209685.56,9.96,17678.51,0.84
1022,Exit Long,tpL,2021-09-01 16:30,3670.65,630.8834,207948.75,9.88,3588885.80,5.97,209685.56,9.96,17678.51,0.84
1023,Entry Long,ParLE,2021-09-03 09:00,3890.66,569.1217,25465.95,1.15,3614351.80,0.69,77640.73,3.51,13987.87,0.63
1023,Exit Long,Close entry(s) order ParLE,2021-09-04 00:00,3941.28,569.1217,25465.95,1.15,3614351.80,0.69,77640.73,3.51,13987.87,0.63
1024,Entry Short,ParSE,2021-09-04 00:00,3941.28,1134.9583,18573.34,0.42,3632925.00,0.5,117257.13,2.62,39582.76,0.88
1024,Exit Short,ParLE,2021-09-05 07:30,3919.02,1134.9583,18573.34,0.42,3632925.00,0.5,117257.13,2.62,39582.76,0.88
1025,Entry Long,ParLE,2021-09-05 07:30,3919.02,578.4921,-11996.41,-0.53,3620928.80,-0.32,36295.02,1.6,12709.05,0.56
1025,Exit Long,ParSE,2021-09-06 03:00,3904.15,578.4921,-11996.41,-0.53,3620928.80,-0.32,36295.02,1.6,12709.05,0.56
1026,Entry Short,ParSE,2021-09-06 03:00,3904.15,573.5341,-35311.34,-1.58,3585617.20,-0.95,18291.09,0.82,42314.26,1.89
1026,Exit Short,ParLE,2021-09-06 18:00,3959.82,573.5341,-35311.34,-1.58,3585617.20,-0.95,18291.09,0.82,42314.26,1.89
1027,Entry Long,ParLE,2021-09-06 18:00,3959.82,560.9546,-40366.39,-1.82,3545251.00,-1.1,4695.27,0.21,40814.98,1.84
1027,Exit Long,ParSE,2021-09-07 06:00,3893.75,560.9546,-40366.39,-1.82,3545251.00,-1.1,4695.27,0.21,40814.98,1.84
1028,Entry Short,ParSE,2021-09-07 06:00,3893.75,564.5821,217308.90,9.89,3762559.80,5.96,218792.33,9.95,8022.89,0.36
1028,Exit Short,tpS,2021-09-07 13:30,3503.30,564.5821,217308.90,9.89,3762559.80,5.96,218792.33,9.95,8022.89,0.36
1029,Entry Long,ParLE,2021-09-12 06:00,3330.18,695.8522,16945.88,0.73,3779505.80,0.44,97713.21,4.22,26962.63,1.16
1029,Exit Long,ParSE,2021-09-12 19:30,3359.55,695.8522,16945.88,0.73,3779505.80,0.44,97713.21,4.22,26962.63,1.16
1030,Entry Short,ParSE,2021-09-12 19:30,3359.55,697.9169,47888.18,2.04,3827394.00,1.23,171010.81,7.29,63217.08,2.7
1030,Exit Short,ParLE,2021-09-13 13:30,3285.95,697.9169,47888.18,2.04,3827394.00,1.23,171010.81,7.29,63217.08,2.7
1031,Entry Long,ParLE,2021-09-13 13:30,3285.95,724.1054,226719.12,9.53,4054113.00,5.77,228676.50,9.61,82124.02,3.45
1031,Exit Long,tpL,2021-09-15 22:30,3604.22,724.1054,226719.12,9.53,4054113.00,5.77,228676.50,9.61,82124.02,3.45
1032,Entry Short,ParSE,2021-09-21 19:30,2876.60,866.0295,-43716.73,-1.75,4010396.20,-1.05,193637.75,7.77,53899.47,2.16
1032,Exit Short,Close entry(s) order ParSE,2021-09-22 07:30,2922.73,866.0295,-43716.73,-1.75,4010396.20,-1.05,193637.75,7.77,53899.47,2.16
1033,Entry Long,ParLE,2021-09-22 07:30,2922.73,1709.5047,250891.11,5.02,4261287.50,6.1,391404.70,7.83,73700.25,1.48
1033,Exit Long,Close entry(s) order ParLE,2021-09-23 10:30,3073.99,1709.5047,250891.11,5.02,4261287.50,6.1,391404.70,7.83,73700.25,1.48
1034,Entry Short,ParSE,2021-09-23 10:30,3073.99,2561.4675,-173817.05,-2.21,4087470.20,-3.99,70323.83,0.89,186924.36,2.37
1034,Exit Short,Close entry(s) order ParSE,2021-09-23 15:00,3137.19,2561.4675,-173817.05,-2.21,4087470.20,-3.99,70323.83,0.89,186924.36,2.37
1035,Entry Long,ParLE,2021-09-23 15:00,3137.19,2801.7216,-13240.29,-0.15,4072904.80,-0.32,0,0,6648.18,0.08
1035,Exit Long,Margin call,2021-09-23 15:00,3137.17,2801.7216,-13240.29,-0.15,4072904.80,-0.32,0,0,6648.18,0.08
1036,Entry Long,ParLE,2021-09-23 15:00,3137.19,563.216,-34920.96,-1.98,4039309.00,-0.84,19970.01,1.13,33619.99,1.9
1036,Exit Long,ParSE,2021-09-24 03:00,3079.85,563.216,-34920.96,-1.98,4039309.00,-0.84,19970.01,1.13,33619.99,1.9
1037,Entry Short,ParSE,2021-09-24 03:00,3079.85,809.167,245259.20,9.84,4284568.50,5.93,246941.67,9.91,32277.58,1.3
1037,Exit Short,tpS,2021-09-24 10:30,2772.36,809.167,245259.20,9.84,4284568.50,5.93,246941.67,9.91,32277.58,1.3
1038,Entry Short,ParSE,2021-09-28 15:00,2862.41,918.6702,-32389.39,-1.23,4252179.00,-0.74,66781.07,2.54,30395.86,1.16
1038,Exit Short,ParLE,2021-09-29 03:00,2893.35,918.6702,-32389.39,-1.23,4252179.00,-0.74,66781.07,2.54,30395.86,1.16
1039,Entry Long,ParLE,2021-09-29 03:00,2893.35,907.8077,-59846.14,-2.28,4192332.80,-1.38,48776.50,1.86,57918.15,2.21
1039,Exit Long,ParSE,2021-09-29 16:30,2831.72,907.8077,-59846.14,-2.28,4192332.80,-1.38,48776.50,1.86,57918.15,2.21
1040,Entry Short,ParSE,2021-09-29 16:30,2831.72,913.323,-83343.27,-3.22,4108989.50,-1.94,42557.39,1.65,81344.01,3.15
1040,Exit Short,ParLE,2021-09-30 00:00,2918.66,913.323,-83343.27,-3.22,4108989.50,-1.94,42557.39,1.65,81344.01,3.15
1041,Entry Long,ParLE,2021-09-30 00:00,2918.66,878.5018,45286.80,1.77,4154276.20,1.08,115110.98,4.49,0,0
1041,Exit Long,ParSE,2021-10-01 03:00,2974.63,878.5018,45286.80,1.77,4154276.20,1.08,115110.98,4.49,0,0
1042,Entry Short,ParSE,2021-10-01 03:00,2974.63,860.9844,-70006.24,-2.73,4084270.00,-1.65,2754.31,0.11,68035.83,2.66
1042,Exit Short,ParLE,2021-10-01 06:00,3051.42,860.9844,-70006.24,-2.73,4084270.00,-1.65,2754.31,0.11,68035.83,2.66
1043,Entry Long,ParLE,2021-10-01 06:00,3051.42,828.7306,171691.38,6.79,4255961.50,4.1,242007.10,9.57,0,0
1043,Exit Long,Close entry(s) order ParLE,2021-10-02 04:30,3263.33,828.7306,171691.38,6.79,4255961.50,4.1,242007.10,9.57,0,0
1044,Entry Short,ParSE,2021-10-02 04:30,3263.33,1630.1676,-38910.82,-0.73,4217050.50,-0.89,1764.66,0.03,61534.75,1.16
1044,Exit Short,Close position order,2021-10-02 06:00,3282.29,1630.1676,-38910.82,-0.73,4217050.50,-0.89,1764.66,0.03,61534.75,1.16
1045,Entry Short,ParSE,2021-10-04 01:30,3386.15,764.9168,-30654.39,-1.18,4186396.20,-0.71,66287.98,2.56,28691.73,1.11
1045,Exit Short,ParLE,2021-10-04 13:30,3421.12,764.9168,-30654.39,-1.18,4186396.20,-0.71,66287.98,2.56,28691.73,1.11
1046,Entry Long,ParLE,2021-10-04 13:30,3421.12,758.6619,-98033.19,-3.78,4088363.00,-2.29,6504.89,0.25,96157.24,3.7
1046,Exit Long,ParSE,2021-10-04 15:00,3296.94,758.6619,-98033.19,-3.78,4088363.00,-2.29,6504.89,0.25,96157.24,3.7
1047,Entry Short,ParSE,2021-10-04 15:00,3296.94,765.6508,-107479.69,-4.26,3980883.20,-2.57,18741.06,0.74,105508.75,4.18
1047,Exit Short,ParLE,2021-10-04 18:00,3432.27,765.6508,-107479.69,-4.26,3980883.20,-2.57,18741.06,0.74,105508.75,4.18
1048,Entry Long,ParLE,2021-10-04 18:00,3432.27,716.6173,13081.15,0.53,3993964.50,0.32,79799.49,3.24,55591.02,2.26
1048,Exit Long,Close entry(s) order ParLE,2021-10-06 07:30,3455.69,716.6173,13081.15,0.53,3993964.50,0.32,79799.49,3.24,55591.02,2.26
1049,Entry Short,ParSE,2021-10-06 07:30,3455.69,1428.0251,-102508.56,-2.08,3891456.00,-2.5,156537.60,3.17,98736.18,2
1049,Exit Short,ParLE,2021-10-06 12:00,3522.24,1428.0251,-102508.56,-2.08,3891456.00,-2.5,156537.60,3.17,98736.18,2
1050,Entry Long,ParLE,2021-10-06 12:00,3522.24,714.4067,24073.64,0.96,3915529.50,0.6,84313.08,3.35,39214.98,1.56
1050,Exit Long,Close entry(s) order ParLE,2021-10-07 15:00,3561.25,714.4067,24073.64,0.96,3915529.50,0.6,84313.08,3.35,39214.98,1.56
1051,Entry Short,ParSE,2021-10-07 15:00,3561.25,1391.0779,-113538.44,-2.29,3801991.00,-2.83,2210.51,0.04,109743.44,2.22
1051,Exit Short,ParLE,2021-10-07 21:00,3637.47,1391.0779,-113538.44,-2.29,3801991.00,-2.83,2210.51,0.04,109743.44,2.22
1052,Entry Long,ParLE,2021-10-07 21:00,3637.47,647.5155,-41377.75,-1.76,3760613.20,-1.06,20197.24,0.86,60858.75,2.58
1052,Exit Long,ParSE,2021-10-08 19:30,3578.98,647.5155,-41377.75,-1.76,3760613.20,-1.06,20197.24,0.86,60858.75,2.58
1053,Entry Short,ParSE,2021-10-08 19:30,3578.98,652.2134,-8625.10,-0.37,3751988.20,-0.22,62101.00,2.66,38568.14,1.65
1053,Exit Short,Close entry(s) order ParSE,2021-10-10 07:30,3586.83,652.2134,-8625.10,-0.37,3751988.20,-0.22,62101.00,2.66,38568.14,1.65
1054,Entry Long,ParLE,2021-10-10 07:30,3586.83,1297.2927,-114029.84,-2.45,3637958.50,-2.96,11377.10,0.24,110620.31,2.38
1054,Exit Long,ParSE,2021-10-10 21:00,3504.25,1297.2927,-114029.84,-2.45,3637958.50,-2.96,11377.10,0.24,110620.31,2.38
1055,Entry Short,ParSE,2021-10-10 21:00,3504.25,643.2929,-27728.97,-1.23,3610229.50,-0.74,85005.89,3.77,29834.76,1.32
1055,Exit Short,Close entry(s) order ParSE,2021-10-11 07:30,3542.07,643.2929,-27728.97,-1.23,3610229.50,-0.74,85005.89,3.77,29834.76,1.32
1056,Entry Long,ParLE,2021-10-11 07:30,3542.07,1272.8356,-48696.62,-1.08,3561532.80,-1.31,98585.51,2.19,99136.77,2.2
1056,Exit Long,Close entry(s) order ParLE,2021-10-12 01:30,3509.10,1272.8356,-48696.62,-1.08,3561532.80,-1.31,98585.51,2.19,99136.77,2.2
1057,Entry Short,ParSE,2021-10-12 01:30,3509.10,1899.4301,35318.44,0.53,3596851.20,0.96,202228.86,3.03,84775.03,1.27
1057,Exit Short,Close entry(s) order ParSE,2021-10-12 15:00,3485.26,1899.4301,35318.44,0.53,3596851.20,0.96,202228.86,3.03,84775.03,1.27
1058,Entry Long,ParLE,2021-10-12 15:00,3485.26,1683.1004,-8832.70,-0.15,3585783.00,-0.24,0,0,4433.19,0.08
1058,Exit Long,Margin call,2021-10-12 15:00,3485.24,1683.1004,-8832.70,-0.15,3585783.00,-0.24,0,0,4433.19,0.08
1059,Entry Long,ParLE,2021-10-12 15:00,3485.26,855.2793,-51758.42,-1.74,3536260.20,-1.4,37534.84,1.26,62327.58,2.09
1059,Exit Long,ParSE,2021-10-13 07:30,3429.93,855.2793,-51758.42,-1.74,3536260.20,-1.4,37534.84,1.26,62327.58,2.09
1060,Entry Short,ParSE,2021-10-13 07:30,3429.93,640.926,-62601.96,-2.85,3473658.20,-1.72,9048.31,0.41,60908.77,2.77
1060,Exit Short,ParLE,2021-10-13 16:30,3522.39,640.926,-62601.96,-2.85,3473658.20,-1.72,9048.31,0.41,60908.77,2.77
1061,Entry Long,ParLE,2021-10-13 16:30,3522.39,612.4155,144802.58,6.71,3618460.80,4.05,188267.67,8.73,10669.38,0.49
1061,Exit Long,Close entry(s) order ParLE,2021-10-14 22:30,3764.30,612.4155,144802.58,6.71,3618460.80,4.05,188267.67,8.73,10669.38,0.49
1062,Entry Short,ParSE,2021-10-14 22:30,3764.30,1205.3445,-40906.56,-0.9,3577554.20,-1.1,827.80,0.02,43998.96,0.97
1062,Exit Short,Close position order,2021-10-15 00:00,3792.57,1205.3445,-40906.56,-0.9,3577554.20,-1.1,827.80,0.02,43998.96,0.97
1063,Entry Long,ParLE,2021-10-15 18:00,3858.47,571.8761,15210.75,0.69,3592765.00,0.41,61554.54,2.79,23014.50,1.04
1063,Exit Long,Close entry(s) order ParLE,2021-10-16 16:30,3890.88,571.8761,15210.75,0.69,3592765.00,0.41,61554.54,2.79,23014.50,1.04
1064,Entry Short,ParSE,2021-10-16 16:30,3890.88,1141.6771,-4001.09,-0.09,3588763.80,-0.11,95800.23,2.16,22466.11,0.51
1064,Exit Short,Close entry(s) order ParSE,2021-10-17 04:30,3888.55,1141.6771,-4001.09,-0.09,3588763.80,-0.11,95800.23,2.16,22466.11,0.51
1065,Entry Long,ParLE,2021-10-17 04:30,3888.55,1710.5578,-107132.57,-1.61,3481631.20,-2.9,45797.77,0.69,102216.80,1.54
1065,Exit Long,ParSE,2021-10-17 15:00,3831.71,1710.5578,-107132.57,-1.61,3481631.20,-2.9,45797.77,0.69,102216.80,1.54
1066,Entry Short,ParSE,2021-10-17 15:00,3831.71,567.5138,-33226.31,-1.53,3448405.00,-0.93,103762.08,4.77,31572.94,1.45
1066,Exit Short,ParLE,2021-10-18 00:00,3884.47,567.5138,-33226.31,-1.53,3448405.00,-0.93,103762.08,4.77,31572.94,1.45
1067,Entry Long,ParLE,2021-10-18 00:00,3884.47,551.5014,-80960.90,-3.78,3367444.00,-2.28,3726.30,0.17,99889.78,4.66
1067,Exit Long,Close entry(s) order ParLE,2021-10-18 12:00,3743.39,551.5014,-80960.90,-3.78,3367444.00,-2.28,3726.30,0.17,99889.78,4.66
1068,Entry Short,ParSE,2021-10-18 12:00,3743.39,1107.4962,-87037.87,-2.1,3280406.20,-2.51,70417.33,1.7,90036.72,2.17
1068,Exit Short,ParLE,2021-10-19 03:00,3816.31,1107.4962,-87037.87,-2.1,3280406.20,-2.51,70417.33,1.7,90036.72,2.17
1069,Entry Long,ParLE,2021-10-19 03:00,3816.31,537.0272,203037.89,9.91,3483444.00,6.01,204729.69,9.99,41448.96,2.02
1069,Exit Long,tpL,2021-10-21 00:00,4200.40,537.0272,203037.89,9.91,3483444.00,6.01,204729.69,9.99,41448.96,2.02
1070,Entry Short,ParSE,2021-10-22 15:00,4023.43,534.0519,-14532.09,-0.68,3468912.00,-0.41,70245.14,3.27,16912.13,0.79
1070,Exit Short,ParLE,2021-10-23 10:30,4044.59,534.0519,-14532.09,-0.68,3468912.00,-0.41,70245.14,3.27,16912.13,0.79
1071,Entry Long,ParLE,2021-10-23 10:30,4044.59,534.633,24173.23,1.12,3493085.20,0.68,74103.64,3.43,15768.17,0.73
1071,Exit Long,Close entry(s) order ParLE,2021-10-24 07:30,4095.91,534.633,24173.23,1.12,3493085.20,0.68,74103.64,3.43,15768.17,0.73
1072,Entry Short,ParSE,2021-10-24 07:30,4095.91,1061.1778,9675.37,0.22,3502760.50,0.27,138354.31,3.18,31540.26,0.73
1072,Exit Short,ParLE,2021-10-24 21:00,4080.66,1061.1778,9675.37,0.22,3502760.50,0.27,138354.31,3.18,31540.26,0.73
1073,Entry Long,ParLE,2021-10-24 21:00,4080.66,532.9446,62086.43,2.85,3564847.00,1.72,92865.34,4.27,11778.34,0.54
1073,Exit Long,ParSE,2021-10-26 04:30,4203.37,532.9446,62086.43,2.85,3564847.00,1.72,92865.34,4.27,11778.34,0.54
1074,Entry Short,ParSE,2021-10-26 04:30,4203.37,523.9636,6407.46,0.29,3571254.50,0.17,11421.08,0.52,3344.21,0.15
1074,Exit Short,Close position order,2021-10-26 07:30,4184.85,523.9636,6407.46,0.29,3571254.50,0.17,11421.08,0.52,3344.21,0.15
1075,Entry Long,ParLE,2021-10-27 06:00,4277.05,515.476,-96084.98,-4.36,3475169.50,-2.62,2310.47,0.1,94501.08,4.29
1075,Exit Long,ParSE,2021-10-27 07:30,4096.93,515.476,-96084.98,-4.36,3475169.50,-2.62,2310.47,0.1,94501.08,4.29
1076,Entry Short,ParSE,2021-10-27 07:30,4096.93,532.2051,-24910.32,-1.14,3450259.20,-0.7,105832.87,4.85,23258.80,1.07
1076,Exit Short,ParLE,2021-10-28 07:30,4137.56,532.2051,-24910.32,-1.14,3450259.20,-0.7,105832.87,4.85,23258.80,1.07
1077,Entry Long,ParLE,2021-10-28 07:30,4137.56,523.9754,81065.74,3.74,3531325.00,2.28,140235.11,6.47,16014.35,0.74
1077,Exit Long,ParSE,2021-10-29 07:30,4298.60,523.9754,81065.74,3.74,3531325.00,2.28,140235.11,6.47,16014.35,0.74
1078,Entry Short,ParSE,2021-10-29 07:30,4298.60,508.4566,-13465.41,-0.62,3517859.50,-0.37,2413.16,0.11,35731.25,1.63
1078,Exit Short,Close position order,2021-10-29 10:30,4318.62,508.4566,-13465.41,-0.62,3517859.50,-0.37,2413.16,0.11,35731.25,1.63
1079,Entry Long,ParLE,2021-10-31 00:00,4326.16,502.1608,-32748.50,-1.51,3485111.00,-0.91,34641.75,1.59,31141.31,1.43
1079,Exit Long,ParSE,2021-10-31 07:30,4267.39,502.1608,-32748.50,-1.51,3485111.00,-0.91,34641.75,1.59,31141.31,1.43
1080,Entry Short,ParSE,2021-10-31 07:30,4267.39,509.0136,-17648.66,-0.81,3467462.20,-0.49,48452.73,2.23,16008.75,0.74
1080,Exit Short,ParLE,2021-10-31 21:00,4295.64,509.0136,-17648.66,-0.81,3467462.20,-0.49,48452.73,2.23,16008.75,0.74
1081,Entry Long,ParLE,2021-10-31 21:00,4295.64,500.373,-61103.87,-2.84,3406358.50,-1.71,15875.97,0.74,59535.25,2.77
1081,Exit Long,ParSE,2021-11-01 03:00,4179.88,500.373,-61103.87,-2.84,3406358.50,-1.71,15875.97,0.74,59535.25,2.77
1082,Entry Short,ParSE,2021-11-01 03:00,4179.88,507.769,-66768.41,-3.15,3339590.00,-1.9,13260.43,0.62,74141.84,3.49
1082,Exit Short,Close entry(s) order ParSE,2021-11-01 07:30,4305.01,507.769,-66768.41,-3.15,3339590.00,-1.9,13260.43,0.62,74141.84,3.49
1083,Entry Long,ParLE,2021-11-01 07:30,4305.01,988.3466,31423.27,0.74,3371013.20,0.91,73988.85,1.74,41202.94,0.97
1083,Exit Long,Close entry(s) order ParLE,2021-11-01 19:30,4343.29,988.3466,31423.27,0.74,3371013.20,0.91,73988.85,1.74,41202.94,0.97
1084,Entry Short,ParSE,2021-11-01 19:30,4343.29,1468.2885,-45771.57,-0.72,3325241.80,-1.32,87146.64,1.37,40961.53,0.64
1084,Exit Short,ParLE,2021-11-02 04:30,4367.93,1468.2885,-45771.57,-0.72,3325241.80,-1.32,87146.64,1.37,40961.53,0.64
1085,Entry Long,ParLE,2021-11-02 04:30,4367.93,475.6539,80569.13,3.88,3405811.00,2.35,129489.19,6.23,17288.09,0.83
1085,Exit Long,ParSE,2021-11-03 04:30,4544.00,475.6539,80569.13,3.88,3405811.00,2.35,129489.19,6.23,17288.09,0.83
1086,Entry Short,ParSE,2021-11-03 04:30,4544.00,465.0193,-25902.80,-1.23,3379908.20,-0.74,275.29,0.01,26263.36,1.24
1086,Exit Short,Close position order,2021-11-03 07:30,4592.85,465.0193,-25902.80,-1.23,3379908.20,-0.74,275.29,0.01,26263.36,1.24
